"Image","Date","Time","Camera","Species","Count","Bande","Longitude","Latitude","Datetime"
"DSCF0057.JPG","2024-05-30","11:02:39","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:02:39"
"DSCF0058.JPG","2024-05-30","11:02:39","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:02:39"
"DSCF0059.JPG","2024-05-30","11:02:39","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:02:39"
"DSCF0061.JPG","2024-05-30","11:03:02","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:03:02"
"DSCF0062.JPG","2024-05-30","11:03:02","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:03:02"
"DSCF0063.JPG","2024-05-30","11:03:02","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:03:02"
"DSCF0065.JPG","2024-05-30","11:03:17","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:03:17"
"DSCF0066.JPG","2024-05-30","11:03:17","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:03:17"
"DSCF0067.JPG","2024-05-30","11:03:18","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:03:18"
"DSCF0069.JPG","2024-05-30","11:03:32","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:03:32"
"DSCF0070.JPG","2024-05-30","11:03:32","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:03:32"
"DSCF0071.JPG","2024-05-30","11:03:32","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:03:32"
"DSCF0073.JPG","2024-05-30","11:03:46","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:03:46"
"DSCF0074.JPG","2024-05-30","11:03:46","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:03:46"
"DSCF0075.JPG","2024-05-30","11:03:46","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:03:46"
"DSCF0077.JPG","2024-05-30","11:04:12","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:04:12"
"DSCF0078.JPG","2024-05-30","11:04:12","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:04:12"
"DSCF0079.JPG","2024-05-30","11:04:12","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:04:12"
"DSCF0081.JPG","2024-05-30","11:04:26","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:04:26"
"DSCF0082.JPG","2024-05-30","11:04:26","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:04:26"
"DSCF0083.JPG","2024-05-30","11:04:26","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:04:26"
"DSCF0085.JPG","2024-05-30","11:04:43","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:04:43"
"DSCF0086.JPG","2024-05-30","11:04:43","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:04:43"
"DSCF0087.JPG","2024-05-30","11:04:43","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-05-30 11:04:43"
"DSCF0089.JPG","2024-06-01","15:11:44","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-06-01 15:11:44"
"DSCF0090.JPG","2024-06-01","15:11:44","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-06-01 15:11:44"
"DSCF0091.JPG","2024-06-01","15:11:45","8G3","Tragelaphus scriptus",1,"Bande 4",338754,1024530,"2024-06-01 15:11:45"
"DSCF0033.JPG","2024-05-25","19:27:24","6G3","Canis adustus",1,"Bande 4",340266,1027472,"2024-05-25 19:27:24"
"DSCF0034.JPG","2024-05-25","19:27:24","6G3","Canis adustus",1,"Bande 4",340266,1027472,"2024-05-25 19:27:24"
"DSCF0085.JPG","2024-06-02","20:27:39","6G3","Canis adustus",1,"Bande 4",340266,1027472,"2024-06-02 20:27:39"
"DSCF0086.JPG","2024-06-02","20:27:40","6G3","Canis adustus",1,"Bande 4",340266,1027472,"2024-06-02 20:27:40"
"DSCF0087.JPG","2024-06-02","20:27:40","6G3","Canis adustus",1,"Bande 4",340266,1027472,"2024-06-02 20:27:40"
"DSCF0097.JPG","2024-06-07","05:10:19","6G3","Canis adustus",0,"Bande 4",340266,1027472,"2024-06-07 05:10:19"
"DSCF0239.JPG","2024-06-20","17:10:01","6G3","Canis adustus",1,"Bande 4",340266,1027472,"2024-06-20 17:10:01"
"DSCF0241.JPG","2024-06-20","17:10:51","6G3","Canis adustus",1,"Bande 4",340266,1027472,"2024-06-20 17:10:51"
"DSCF0242.JPG","2024-06-20","17:10:51","6G3","Canis adustus",1,"Bande 4",340266,1027472,"2024-06-20 17:10:51"
"DSCF0243.JPG","2024-06-20","17:10:52","6G3","Canis adustus",1,"Bande 4",340266,1027472,"2024-06-20 17:10:52"
"DSCF0253.JPG","2024-06-21","22:20:49","6G3","Canis adustus",1,"Bande 4",340266,1027472,"2024-06-21 22:20:49"
"DSCF0254.JPG","2024-06-21","22:20:50","6G3","Canis adustus",1,"Bande 4",340266,1027472,"2024-06-21 22:20:50"
"DSCF0255.JPG","2024-06-21","22:20:50","6G3","Canis adustus",1,"Bande 4",340266,1027472,"2024-06-21 22:20:50"
"DSCF0257.JPG","2024-06-21","22:21:49","6G3","Canis adustus",0,"Bande 4",340266,1027472,"2024-06-21 22:21:49"
"DSCF0185.JPG","2024-06-19","00:47:38","6G3","Cephalophus grimmia",1,"Bande 4",340266,1027472,"2024-06-19 00:47:38"
"DSCF0186.JPG","2024-06-19","00:47:39","6G3","Cephalophus grimmia",1,"Bande 4",340266,1027472,"2024-06-19 00:47:39"
"DSCF0187.JPG","2024-06-19","00:47:39","6G3","Cephalophus grimmia",1,"Bande 4",340266,1027472,"2024-06-19 00:47:39"
"DSCF0201.JPG","2024-06-20","08:56:16","6G3","Cephalophus grimmia",0,"Bande 4",340266,1027472,"2024-06-20 08:56:16"
"DSCF0202.JPG","2024-06-20","08:56:16","6G3","Cephalophus grimmia",1,"Bande 4",340266,1027472,"2024-06-20 08:56:16"
"DSCF0203.JPG","2024-06-20","08:56:17","6G3","Cephalophus grimmia",1,"Bande 4",340266,1027472,"2024-06-20 08:56:17"
"DSCF0249.JPG","2024-06-21","13:07:36","6G3","Cephalophus grimmia",1,"Bande 4",340266,1027472,"2024-06-21 13:07:36"
"DSCF0250.JPG","2024-06-21","13:07:37","6G3","Cephalophus grimmia",1,"Bande 4",340266,1027472,"2024-06-21 13:07:37"
"DSCF0251.JPG","2024-06-21","13:07:37","6G3","Cephalophus grimmia",1,"Bande 4",340266,1027472,"2024-06-21 13:07:37"
"DSCF0270.JPG","2024-06-23","00:45:15","6G3","Cephalophus grimmia",1,"Bande 4",340266,1027472,"2024-06-23 00:45:15"
"DSCF0271.JPG","2024-06-23","00:45:15","6G3","Cephalophus grimmia",1,"Bande 4",340266,1027472,"2024-06-23 00:45:15"
"DSCF0013.JPG","2024-05-23","15:44:40","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-05-23 15:44:40"
"DSCF0014.JPG","2024-05-23","15:44:41","6G3","Erythrocebus patas",0,"Bande 4",340266,1027472,"2024-05-23 15:44:41"
"DSCF0015.JPG","2024-05-23","15:44:42","6G3","Erythrocebus patas",0,"Bande 4",340266,1027472,"2024-05-23 15:44:42"
"DSCF0021.JPG","2024-05-23","17:36:25","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-05-23 17:36:25"
"DSCF0022.JPG","2024-05-23","17:36:25","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-05-23 17:36:25"
"DSCF0023.JPG","2024-05-23","17:36:26","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-05-23 17:36:26"
"DSCF0053.JPG","2024-05-31","15:22:17","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-05-31 15:22:17"
"DSCF0054.JPG","2024-05-31","15:22:18","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-05-31 15:22:18"
"DSCF0055.JPG","2024-05-31","15:22:19","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-05-31 15:22:19"
"DSCF0057.JPG","2024-06-01","08:27:56","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-06-01 08:27:56"
"DSCF0058.JPG","2024-06-01","08:27:57","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-06-01 08:27:57"
"DSCF0059.JPG","2024-06-01","08:27:57","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-06-01 08:27:57"
"DSCF0069.JPG","2024-06-01","19:01:49","6G3","Erythrocebus patas",0,"Bande 4",340266,1027472,"2024-06-01 19:01:49"
"DSCF0070.JPG","2024-06-01","19:01:50","6G3","Erythrocebus patas",0,"Bande 4",340266,1027472,"2024-06-01 19:01:50"
"DSCF0071.JPG","2024-06-01","19:01:50","6G3","Erythrocebus patas",0,"Bande 4",340266,1027472,"2024-06-01 19:01:50"
"DSCF0082.JPG","2024-06-02","17:54:59","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-06-02 17:54:59"
"DSCF0083.JPG","2024-06-02","17:55:00","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-06-02 17:55:00"
"DSCF0105.JPG","2024-06-09","11:31:53","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-06-09 11:31:53"
"DSCF0106.JPG","2024-06-09","11:31:54","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-06-09 11:31:54"
"DSCF0107.JPG","2024-06-09","11:31:55","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-06-09 11:31:55"
"DSCF0137.JPG","2024-06-15","13:58:51","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-06-15 13:58:51"
"DSCF0138.JPG","2024-06-15","13:58:51","6G3","Erythrocebus patas",0,"Bande 4",340266,1027472,"2024-06-15 13:58:51"
"DSCF0139.JPG","2024-06-15","13:58:52","6G3","Erythrocebus patas",0,"Bande 4",340266,1027472,"2024-06-15 13:58:52"
"DSCF0177.JPG","2024-06-17","17:05:22","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-06-17 17:05:22"
"DSCF0178.JPG","2024-06-17","17:05:22","6G3","Erythrocebus patas",0,"Bande 4",340266,1027472,"2024-06-17 17:05:22"
"DSCF0179.JPG","2024-06-17","17:05:23","6G3","Erythrocebus patas",0,"Bande 4",340266,1027472,"2024-06-17 17:05:23"
"DSCF0181.JPG","2024-06-17","17:10:14","6G3","Erythrocebus patas",0,"Bande 4",340266,1027472,"2024-06-17 17:10:14"
"DSCF0194.JPG","2024-06-19","15:55:33","6G3","Erythrocebus patas",0,"Bande 4",340266,1027472,"2024-06-19 15:55:33"
"DSCF0195.JPG","2024-06-19","15:55:34","6G3","Erythrocebus patas",0,"Bande 4",340266,1027472,"2024-06-19 15:55:34"
"DSCF0197.JPG","2024-06-19","15:59:35","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-06-19 15:59:35"
"DSCF0198.JPG","2024-06-19","15:59:36","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-06-19 15:59:36"
"DSCF0199.JPG","2024-06-19","15:59:36","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-06-19 15:59:36"
"DSCF0279.JPG","2024-06-23","09:45:51","6G3","Erythrocebus patas",0,"Bande 4",340266,1027472,"2024-06-23 09:45:51"
"DSCF0325.JPG","2024-07-08","08:58:47","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-08 08:58:47"
"DSCF0326.JPG","2024-07-08","08:58:48","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-08 08:58:48"
"DSCF0327.JPG","2024-07-08","08:58:49","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-08 08:58:49"
"DSCF0329.JPG","2024-07-09","07:27:04","6G3","Tragelaphus scriptus",1,"Bande 4",340266,1027472,"2024-07-09 07:27:04"
"DSCF0330.JPG","2024-07-09","07:27:05","6G3","Tragelaphus scriptus",1,"Bande 4",340266,1027472,"2024-07-09 07:27:05"
"DSCF0331.JPG","2024-07-09","07:27:06","6G3","Tragelaphus scriptus",1,"Bande 4",340266,1027472,"2024-07-09 07:27:06"
"IMAG0020.jpg","2024-05-20","20:31:43","9G1","Canis adustus",1,"Bande 1",347769,1023540,"2024-05-20 20:31:43"
"IMAG0021.jpg","2024-05-20","20:31:45","9G1","Canis adustus",1,"Bande 1",347769,1023540,"2024-05-20 20:31:45"
"IMAG0022.jpg","2024-05-20","20:31:47","9G1","Canis adustus",1,"Bande 1",347769,1023540,"2024-05-20 20:31:47"
"IMAG0020.jpg","2024-06-10","08:49:13","9G2","Erythrocebus patas",1,"Sans bande, les caméras qui sont le long du goudron",341840,1025537,"2024-06-10 08:49:13"
"IMAG0021.jpg","2024-06-10","08:49:14","9G2","Erythrocebus patas",1,"Sans bande, les caméras qui sont le long du goudron",341840,1025537,"2024-06-10 08:49:14"
"IMAG0022.jpg","2024-06-10","08:49:16","9G2","Erythrocebus patas",1,"Sans bande, les caméras qui sont le long du goudron",341840,1025537,"2024-06-10 08:49:16"
"IMAG0012.jpg","2024-06-06","06:50:46","9G2","Syncerus caffer",1,"Sans bande, les caméras qui sont le long du goudron",341840,1025537,"2024-06-06 06:50:46"
"IMAG0013.jpg","2024-06-06","06:50:48","9G2","Syncerus caffer",1,"Sans bande, les caméras qui sont le long du goudron",341840,1025537,"2024-06-06 06:50:48"
"IMAG0014.jpg","2024-06-06","06:50:49","9G2","Syncerus caffer",1,"Sans bande, les caméras qui sont le long du goudron",341840,1025537,"2024-06-06 06:50:49"
"IMAG0016.jpg","2024-06-06","06:51:23","9G2","Syncerus caffer",2,"Sans bande, les caméras qui sont le long du goudron",341840,1025537,"2024-06-06 06:51:23"
"IMAG0017.jpg","2024-06-06","06:51:25","9G2","Syncerus caffer",2,"Sans bande, les caméras qui sont le long du goudron",341840,1025537,"2024-06-06 06:51:25"
"IMAG0018.jpg","2024-06-06","06:51:26","9G2","Syncerus caffer",2,"Sans bande, les caméras qui sont le long du goudron",341840,1025537,"2024-06-06 06:51:26"
"DSCF0310.JPG","2024-05-04","20:55:27","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-04 20:55:27"
"DSCF0311.JPG","2024-05-04","20:55:27","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-04 20:55:27"
"DSCF0312.JPG","2024-05-04","20:55:28","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-04 20:55:28"
"DSCF0342.JPG","2024-05-04","21:04:29","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-04 21:04:29"
"DSCF0343.JPG","2024-05-04","21:04:29","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-04 21:04:29"
"DSCF0344.JPG","2024-05-04","21:04:29","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-04 21:04:29"
"DSCF0352.JPG","2024-05-04","05:46:49","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-04 05:46:49"
"DSCF0353.JPG","2024-05-04","05:46:49","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-04 05:46:49"
"DSCF0354.JPG","2024-05-04","05:46:50","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-04 05:46:50"
"DSCF0356.JPG","2024-05-04","05:47:05","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-04 05:47:05"
"DSCF0386.JPG","2024-05-05","03:19:06","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-05 03:19:06"
"DSCF0387.JPG","2024-05-05","03:19:06","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-05 03:19:06"
"DSCF0388.JPG","2024-05-05","03:19:06","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-05 03:19:06"
"DSCF0819.JPG","2024-05-09","22:42:03","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-09 22:42:03"
"DSCF0820.JPG","2024-05-09","22:42:03","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-09 22:42:03"
"DSCF0821.JPG","2024-05-09","22:42:03","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-09 22:42:03"
"DSCF0823.JPG","2024-05-09","22:42:20","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-09 22:42:20"
"DSCF0824.JPG","2024-05-09","22:42:20","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-09 22:42:20"
"DSCF0825.JPG","2024-05-09","22:42:21","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-09 22:42:21"
"DSCF0827.JPG","2024-05-09","22:42:46","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-09 22:42:46"
"DSCF0828.JPG","2024-05-09","22:42:46","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-09 22:42:46"
"DSCF0829.JPG","2024-05-09","22:42:47","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-09 22:42:47"
"DSCF0831.JPG","2024-05-09","22:43:06","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-09 22:43:06"
"DSCF0832.JPG","2024-05-09","22:43:06","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-09 22:43:06"
"DSCF0833.JPG","2024-05-09","22:43:06","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-09 22:43:06"
"DSCF0835.JPG","2024-05-09","22:43:34","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-09 22:43:34"
"DSCF0836.JPG","2024-05-09","22:43:34","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-09 22:43:34"
"DSCF0837.JPG","2024-05-09","22:43:34","10G1","Syncerus caffer",1,"Bande 2",346271,1024530,"2024-05-09 22:43:34"
"DSCF0811.JPG","2024-05-08","07:01:29","10G1","Cephalophus grimmia",1,"Bande 2",346271,1024530,"2024-05-08 07:01:29"
"DSCF0812.JPG","2024-05-08","07:01:29","10G1","Cephalophus grimmia",1,"Bande 2",346271,1024530,"2024-05-08 07:01:29"
"DSCF0813.JPG","2024-05-08","07:01:30","10G1","Cephalophus grimmia",1,"Bande 2",346271,1024530,"2024-05-08 07:01:30"
"DSCF0005.JPG","2024-05-17","22:09:10","11G1","Canis adustus",1,"Bande 3",343294,1026537,"2024-05-17 22:09:10"
"DSCF0006.JPG","2024-05-17","22:09:11","11G1","Canis adustus",1,"Bande 3",343294,1026537,"2024-05-17 22:09:11"
"DSCF0007.JPG","2024-05-17","22:09:11","11G1","Canis adustus",1,"Bande 3",343294,1026537,"2024-05-17 22:09:11"
"DSCF0013.JPG","2024-05-21","04:23:37","11G1","Canis adustus",1,"Bande 3",343294,1026537,"2024-05-21 04:23:37"
"DSCF0014.JPG","2024-05-21","04:23:38","11G1","Canis adustus",1,"Bande 3",343294,1026537,"2024-05-21 04:23:38"
"DSCF0015.JPG","2024-05-21","04:23:38","11G1","Canis adustus",1,"Bande 3",343294,1026537,"2024-05-21 04:23:38"
"DSCF0017.JPG","2024-05-21","04:37:02","11G1","Canis adustus",0,"Bande 3",343294,1026537,"2024-05-21 04:37:02"
"DSCF0018.JPG","2024-05-21","04:37:02","11G1","Canis adustus",0,"Bande 3",343294,1026537,"2024-05-21 04:37:02"
"DSCF0021.JPG","2024-05-21","23:56:11","11G1","Canis adustus",1,"Bande 3",343294,1026537,"2024-05-21 23:56:11"
"DSCF0022.JPG","2024-05-21","23:56:11","11G1","Canis adustus",1,"Bande 3",343294,1026537,"2024-05-21 23:56:11"
"DSCF0023.JPG","2024-05-21","23:56:12","11G1","Canis adustus",1,"Bande 3",343294,1026537,"2024-05-21 23:56:12"
"DSCF0025.JPG","2024-05-21","23:56:45","11G1","Canis adustus",1,"Bande 3",343294,1026537,"2024-05-21 23:56:45"
"DSCF0026.JPG","2024-05-21","23:56:46","11G1","Canis adustus",0,"Bande 3",343294,1026537,"2024-05-21 23:56:46"
"DSCF0027.JPG","2024-05-21","23:56:46","11G1","Canis adustus",0,"Bande 3",343294,1026537,"2024-05-21 23:56:46"
"DSCF0033.JPG","2024-05-24","01:10:11","11G1","Cephalophus grimmia",1,"Bande 3",343294,1026537,"2024-05-24 01:10:11"
"DSCF0034.JPG","2024-05-24","01:10:12","11G1","Cephalophus grimmia",1,"Bande 3",343294,1026537,"2024-05-24 01:10:12"
"DSCF0035.JPG","2024-05-24","01:10:13","11G1","Cephalophus grimmia",1,"Bande 3",343294,1026537,"2024-05-24 01:10:13"
"DSCF0001.JPG","2024-05-17","16:38:50","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-17 16:38:50"
"DSCF0002.JPG","2024-05-17","16:38:51","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-17 16:38:51"
"DSCF0003.JPG","2024-05-17","16:38:51","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-17 16:38:51"
"DSCF0009.JPG","2024-05-19","17:36:59","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-19 17:36:59"
"DSCF0010.JPG","2024-05-19","17:37:02","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-19 17:37:02"
"DSCF0011.JPG","2024-05-19","17:37:03","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-19 17:37:03"
"DSCF0045.JPG","2024-05-25","09:04:31","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-25 09:04:31"
"DSCF0046.JPG","2024-05-25","09:04:32","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-25 09:04:32"
"DSCF0047.JPG","2024-05-25","09:04:33","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-25 09:04:33"
"DSCF0049.JPG","2024-05-25","09:06:47","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-25 09:06:47"
"DSCF0050.JPG","2024-05-25","09:06:48","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-25 09:06:48"
"DSCF0051.JPG","2024-05-25","09:06:49","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-25 09:06:49"
"DSCF0053.JPG","2024-05-25","09:07:31","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-25 09:07:31"
"DSCF0054.JPG","2024-05-25","09:07:32","11G1","Erythrocebus patas",0,"Bande 3",343294,1026537,"2024-05-25 09:07:32"
"DSCF0057.JPG","2024-05-25","12:34:30","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-25 12:34:30"
"DSCF0058.JPG","2024-05-25","12:34:31","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-25 12:34:31"
"DSCF0059.JPG","2024-05-25","12:34:31","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-25 12:34:31"
"DSCF0061.JPG","2024-05-25","12:36:13","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-25 12:36:13"
"DSCF0062.JPG","2024-05-25","12:36:14","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-25 12:36:14"
"DSCF0063.JPG","2024-05-25","12:36:14","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-25 12:36:14"
"DSCF0065.JPG","2024-05-26","11:45:41","11G1","Erythrocebus patas",0,"Bande 3",343294,1026537,"2024-05-26 11:45:41"
"DSCF0073.JPG","2024-05-28","17:52:27","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-28 17:52:27"
"DSCF0074.JPG","2024-05-28","17:52:28","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-28 17:52:28"
"DSCF0075.JPG","2024-05-28","17:52:28","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-05-28 17:52:28"
"DSCF0098.JPG","2024-06-08","16:56:41","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-06-08 16:56:41"
"DSCF0099.JPG","2024-06-08","16:56:42","11G1","Erythrocebus patas",2,"Bande 3",343294,1026537,"2024-06-08 16:56:42"
"DSCF0101.JPG","2024-06-09","17:34:50","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-06-09 17:34:50"
"DSCF0102.JPG","2024-06-09","17:34:51","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-06-09 17:34:51"
"DSCF0103.JPG","2024-06-09","17:34:53","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-06-09 17:34:53"
"DSCF0105.JPG","2024-06-09","17:35:27","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-06-09 17:35:27"
"DSCF0106.JPG","2024-06-09","17:35:28","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-06-09 17:35:28"
"DSCF0107.JPG","2024-06-09","17:35:30","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-06-09 17:35:30"
"DSCF0113.JPG","2024-06-09","17:39:29","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-06-09 17:39:29"
"DSCF0114.JPG","2024-06-09","17:39:30","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-06-09 17:39:30"
"DSCF0115.JPG","2024-06-09","17:39:30","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-06-09 17:39:30"
"DSCF0117.JPG","2024-06-09","17:39:45","11G1","Erythrocebus patas",2,"Bande 3",343294,1026537,"2024-06-09 17:39:45"
"DSCF0118.JPG","2024-06-09","17:39:46","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-06-09 17:39:46"
"DSCF0119.JPG","2024-06-09","17:39:46","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-06-09 17:39:46"
"DSCF0121.JPG","2024-06-09","18:32:09","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-06-09 18:32:09"
"DSCF0122.JPG","2024-06-09","18:32:10","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-06-09 18:32:10"
"DSCF0125.JPG","2024-06-09","18:41:15","11G1","Erythrocebus patas",0,"Bande 3",343294,1026537,"2024-06-09 18:41:15"
"DSCF0129.JPG","2024-06-10","07:19:47","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-06-10 07:19:47"
"DSCF0133.JPG","2024-06-10","07:20:08","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-06-10 07:20:08"
"DSCF0134.JPG","2024-06-10","07:20:09","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-06-10 07:20:09"
"DSCF0135.JPG","2024-06-10","07:20:10","11G1","Erythrocebus patas",1,"Bande 3",343294,1026537,"2024-06-10 07:20:10"
"DSCF0137.JPG","2024-06-10","07:24:27","11G1","Erythrocebus patas",0,"Bande 3",343294,1026537,"2024-06-10 07:24:27"
"DSCF0138.JPG","2024-06-10","07:24:28","11G1","Erythrocebus patas",0,"Bande 3",343294,1026537,"2024-06-10 07:24:28"
